Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for comparison,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-140,GD,B,Group 171,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,V-C,New,V,π 78_2016-04_35,V,π 78_2016-04_35,C,π 02_2016-01_94,Bullet,NM,Beretta,V,C,GD,B,1
Org-Grp-140,GD,B,Group 171,26,2,Inc-B,Non-Matched(gt) marked Inconclusive,7-9,New,7,,7,,9,,Bullet,NM,Non_Ber,7,9,GD,B,1
Org-Grp-140,GD,B,Group 171,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,T-A,New,T,π 78_2016-04_35,T,π 78_2016-04_35,A,π 154_2016-08_35,Bullet,NM,Beretta,T,A,GD,B,1
Org-Grp-140,GD,B,Group 171,28,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,GD,B,1
Org-Grp-140,GD,B,Group 171,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,P-X,New,P,π 154_2016-08_96,P,π 154_2016-08_96,X,π 154_2016-08_35,Bullet,NM,Beretta,P,X,GD,B,1
Org-Grp-140,GD,B,Group 171,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,S-AA,New,S,π 154_2016-08_125,S,π 154_2016-08_125,AA,π 02_2016-01_81,Bullet,NM,Beretta,S,AA,GD,B,1
Org-Grp-154,UU,A,Group 174,16,2,ID---provide basis,Correct-Match,7-7,New,7,,7,,7,,Bullet,M,Non_Ber,7,7,UU,A,1
Org-Grp-154,UU,A,Group 174,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,10-2,New,10,,10,,2,,Bullet,NM,Non_Ber,10,2,UU,A,1
Org-Grp-154,UU,A,Group 174,18,2,ID---provide basis,Correct-Match,H-H,New,H,π 154_2016-08_125,H,π 154_2016-08_125,H,π 02_2016-01_94,Bullet,M,Beretta,H,H,UU,A,1
Org-Grp-154,UU,A,Group 174,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,N-W,New,N,π 78_2016-04_35,N,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,N,W,UU,A,1
Org-Grp-154,UU,A,Group 174,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,UU,A,1
Org-Grp-154,UU,A,Group 174,21,2,Inc-C,Non-Matched(gt) marked Inconclusive,8-11,New,8,,8,,11,,Bullet,NM,Non_Ber,8,11,UU,A,1
Org-Grp-154,UU,A,Group 174,22,2,Inc-A,Non-Matched(gt) marked Inconclusive,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,UU,A,1
Org-Grp-154,UU,A,Group 174,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,O-X,New,O,π 116_2016-06_125,O,π 116_2016-06_125,X,π 154_2016-08_35,Bullet,NM,Beretta,O,X,UU,A,1
Org-Grp-154,UU,A,Group 174,24,2,Inc-A,Match(gt) marked Inconclusive,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,UU,A,1
Org-Grp-154,UU,A,Group 174,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,L-U,New,L,π 75_2016-04_96,L,π 75_2016-04_96,U,π 116_2016-06_179,Bullet,NM,Beretta,L,U,UU,A,1
Org-Grp-154,UU,A,Group 174,26,2,Inc-C,Non-Matched(gt) marked Inconclusive,9-1,New,9,,9,,1,,Bullet,NM,Non_Ber,9,1,UU,A,1
Org-Grp-154,UU,A,Group 174,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,M-V,New,M,π 78_2016-04_35,M,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,M,V,UU,A,1
Org-Grp-154,UU,A,Group 174,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,Q-Z,New,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Z,π 116_2016-06_119,Bullet,NM,Beretta,Q,Z,UU,A,1
Org-Grp-154,UU,A,Group 174,29,2,Inc-A,Non-Matched(gt) marked Inconclusive,P-Y,New,P,π 154_2016-08_96,P,π 154_2016-08_96,Y,π 111_2014-06_21,Bullet,NM,Beretta,P,Y,UU,A,1
Org-Grp-154,UU,A,Group 174,30,2,Inc-A,Non-Matched(gt) marked Inconclusive,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_125,Bullet,NM,Beretta,J,S,UU,A,1
Org-Grp-134,ZT,E,Group 176,16,2,ID---provide basis,Correct-Match,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,ZT,E,1
Org-Grp-134,ZT,E,Group 176,17,2,Inc-B,Non-Matched(gt) marked Inconclusive,AA-G,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,G,π 78_2016-04_188,Bullet,NM,Beretta,AA,G,ZT,E,1
Org-Grp-134,ZT,E,Group 176,18,2,ID---provide basis,Correct-Match,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,ZT,E,1
Org-Grp-134,ZT,E,Group 176,19,2,ID---provide basis,Correct-Match,X-X,New,X,π 154_2016-08_35,X,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,M,Beretta,X,X,ZT,E,1
Org-Grp-134,ZT,E,Group 176,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-L,New,E,π 78_2016-04_35,E,π 78_2016-04_35,L,π 75_2016-04_96,Bullet,NM,Beretta,E,L,ZT,E,1
Org-Grp-134,ZT,E,Group 176,21,2,Inc-B,Non-Matched(gt) marked Inconclusive,Z-F,New,Z,π 116_2016-06_35,Z,π 116_2016-06_35,F,π 165_2016.08_91,Bullet,NM,Beretta,Z,F,ZT,E,1
Org-Grp-134,ZT,E,Group 176,22,2,Inc-A,Match(gt) marked Inconclusive,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,ZT,E,1
Org-Grp-134,ZT,E,Group 176,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 75_2016-04_96,Bullet,NM,Beretta,D,K,ZT,E,1
Org-Grp-134,ZT,E,Group 176,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,3-4,New,3,,3,,4,,Bullet,NM,Non_Ber,3,4,ZT,E,1
Org-Grp-134,ZT,E,Group 176,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,B-I,New,B,π 75_2016-04_96,B,π 75_2016-04_96,I,π 78_2016-04_35,Bullet,NM,Beretta,B,I,ZT,E,1
Org-Grp-134,ZT,E,Group 176,26,2,ID---provide basis,Correct-Match,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,ZT,E,1
Org-Grp-134,ZT,E,Group 176,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,A-H,New,A,π 154_2016-08_35,A,π 154_2016-08_35,H,π 154_2016-08_188,Bullet,NM,Beretta,A,H,ZT,E,1
Org-Grp-134,ZT,E,Group 176,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-J,New,C,π 02_2016-01_94,C,π 02_2016-01_94,J,π 154_2016-08_125,Bullet,NM,Beretta,C,J,ZT,E,1
Org-Grp-134,ZT,E,Group 176,29,2,ID---provide basis,Correct-Match,W-W,New,W,π 78_2016-04_35,W,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,M,Beretta,W,W,ZT,E,1
Org-Grp-134,ZT,E,Group 176,30,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,ZT,E,1
Org-Grp-300,EV,H,Group 177,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-V,New,M,π 78_2016-04_35,M,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,M,V,EV,H,2
Org-Grp-300,EV,H,Group 177,17,2,ID---provide basis,Correct-Match,F-F,New,F,π 165_2016-08_96,F,π 165_2016-08_96,F,π 78_2016-04_188,Bullet,M,Beretta,F,F,EV,H,2
Org-Grp-300,EV,H,Group 177,18,2,ID---provide basis,Correct-Match,7-7,New,7,,7,,7,,Bullet,M,Non_Ber,7,7,EV,H,2
Org-Grp-300,EV,H,Group 177,19,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,EV,H,2
Org-Grp-300,EV,H,Group 177,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-W,New,N,π 78_2016-04_35,N,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,N,W,EV,H,2
Org-Grp-300,EV,H,Group 177,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-U,New,L,π 75_2016-04_96,L,π 75_2016-04_96,U,π 116_2016-06_179,Bullet,NM,Beretta,L,U,EV,H,2
Org-Grp-300,EV,H,Group 177,22,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,8-11,New,8,,8,,11,,Bullet,NM,Non_Ber,8,11,EV,H,2
Org-Grp-300,EV,H,Group 177,23,2,Inc-A,Match(gt) marked Inconclusive,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,EV,H,2
Org-Grp-300,EV,H,Group 177,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-2,New,10,,10,,2,,Bullet,NM,Non_Ber,10,2,EV,H,2
Org-Grp-300,EV,H,Group 177,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,EV,H,2
Org-Grp-300,EV,H,Group 177,26,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-X,New,O,π 116_2016-06_125,O,π 116_2016-06_125,X,π 154_2016-08_35,Bullet,NM,Beretta,O,X,EV,H,2
Org-Grp-300,EV,H,Group 177,27,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_35,Bullet,NM,Beretta,J,S,EV,H,2
Org-Grp-300,EV,H,Group 177,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,9-1,New,9,,9,,1,,Bullet,NM,Non_Ber,9,1,EV,H,2
Org-Grp-300,EV,H,Group 177,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-P,New,G,π 78_2016-04_188,G,π 78_2016-04_188,P,π 154_2016-08_96,Bullet,NM,Beretta,G,P,EV,H,2
Org-Grp-300,EV,H,Group 177,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-Q,New,H,π 154_2016-08_125,H,π 154_2016-08_125,Q,π 02_2016-01_90,Bullet,NM,Beretta,H,Q,EV,H,2
Org-Grp-137,PW,A,Group 178,16,2,Inc-A,Match(gt) marked Inconclusive,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,PW,A,1
Org-Grp-137,PW,A,Group 178,17,2,Inc-A,Match(gt) marked Inconclusive,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,PW,A,1
Org-Grp-137,PW,A,Group 178,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,V-D,New,V,π 78_2016-04_35,V,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,NM,Beretta,V,D,PW,A,1
Org-Grp-137,PW,A,Group 178,19,2,Inc-A,Non-Matched(gt) marked Inconclusive,Y-G,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,G,π 78_2016-04_188,Bullet,NM,Beretta,Y,G,PW,A,1
Org-Grp-137,PW,A,Group 178,20,1,Inc-B,Non-Matched(gt) marked Inconclusive,4-7,New,4,,4,,7,,Bullet,NM,Non_Ber,4,7,PW,A,1
Org-Grp-137,PW,A,Group 178,21,1,Inc-B,Non-Matched(gt) marked Inconclusive,R-AA,New,R,π 78_2016-04_35,R,π 78_2016-04_35,AA,π 02_2016-01_81,Bullet,NM,Beretta,R,AA,PW,A,1
Org-Grp-137,PW,A,Group 178,22,2,Inc-A,Non-Matched(gt) marked Inconclusive,S-A,New,S,π 154_2016-08_35,S,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,NM,Beretta,S,A,PW,A,1
Org-Grp-137,PW,A,Group 178,23,2,Inc-A,Non-Matched(gt) marked Inconclusive,T-B,New,T,π 78_2016-04_35,T,π 78_2016-04_35,B,π 75_2016-04_96,Bullet,NM,Beretta,T,B,PW,A,1
Org-Grp-137,PW,A,Group 178,24,2,Inc-A,Non-Matched(gt) marked Inconclusive,W-E,New,W,π 78_2016-04_35,W,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,NM,Beretta,W,E,PW,A,1
Org-Grp-137,PW,A,Group 178,25,2,Inc-A,Non-Matched(gt) marked Inconclusive,Z-H,New,Z,π 116_2016-06_35,Z,π 116_2016-06_35,H,π 02_2016-01_94,Bullet,NM,Beretta,Z,H,PW,A,1
Org-Grp-137,PW,A,Group 178,26,2,Inc-A,Non-Matched(gt) marked Inconclusive,U-C,New,U,π 116_2016-06_179,U,π 116_2016-06_179,C,π 02_2016-01_94,Bullet,NM,Beretta,U,C,PW,A,1
Org-Grp-137,PW,A,Group 178,27,2,Inc-A,Non-Matched(gt) marked Inconclusive,X-F,New,X,π 154_2016-08_35,X,π 154_2016-08_35,F,π 165_2016.08_91,Bullet,NM,Beretta,X,F,PW,A,1
Org-Grp-137,PW,A,Group 178,28,2,ID---provide basis,Correct-Match,Q-Q,New,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Bullet,M,Beretta,Q,Q,PW,A,1
Org-Grp-137,PW,A,Group 178,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-8,New,5,,5,,8,,Bullet,NM,Non_Ber,5,8,PW,A,1
Org-Grp-137,PW,A,Group 178,30,2,Inc-B,Non-Matched(gt) marked Inconclusive,6-9,New,6,,6,,9,,Bullet,NM,Non_Ber,6,9,PW,A,1
Org-Grp-285,SG,J,Group 179,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,C-H,New,C,π 02_2016-01_94,C,π 02_2016-01_94,H,π 154_2016-08_125,Bullet,NM,Beretta,C,H,SG,J,2
Org-Grp-285,SG,J,Group 179,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-K,New,F,π 165_2016.08_91,F,π 165_2016.08_91,K,π 75_2016-04_96,Bullet,NM,Beretta,F,K,SG,J,2
Org-Grp-285,SG,J,Group 179,18,2,Inc-A,Match(gt) marked Inconclusive,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,SG,J,2
Org-Grp-285,SG,J,Group 179,19,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,SG,J,2
Org-Grp-285,SG,J,Group 179,20,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,SG,J,2
Org-Grp-285,SG,J,Group 179,21,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,SG,J,2
Org-Grp-285,SG,J,Group 179,22,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,8-1,New,8,,8,,1,,Bullet,NM,Non_Ber,8,1,SG,J,2
Org-Grp-285,SG,J,Group 179,23,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-L,New,G,π 78_2016-04_188,G,π 78_2016-04_188,L,π 75_2016-04_96,Bullet,NM,Beretta,G,L,SG,J,2
Org-Grp-285,SG,J,Group 179,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,E-J,New,E,π 78_2016-04_35,E,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,E,J,SG,J,2
Org-Grp-285,SG,J,Group 179,25,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,9-2,New,9,,9,,2,,Bullet,NM,Non_Ber,9,2,SG,J,2
Org-Grp-285,SG,J,Group 179,26,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,SG,J,2
Org-Grp-285,SG,J,Group 179,27,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,D-I,New,D,π 78_2016-04_35,D,π 78_2016-04_35,I,π 78_2016-04_35,Bullet,NM,Beretta,D,I,SG,J,2
Org-Grp-285,SG,J,Group 179,28,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,SG,J,2
Org-Grp-285,SG,J,Group 179,29,2,Unsuitable-Lack of sufficent marks on QUESTIONED sample,Marked Unsuitable,7-11,New,7,,7,,11,,Bullet,NM,Non_Ber,7,11,SG,J,2
Org-Grp-285,SG,J,Group 179,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-3,New,10,,10,,3,,Bullet,NM,Non_Ber,10,3,SG,J,2
Org-Grp-155,DT,E,Group 18,16,2,Inc-A,Non-Matched(gt) marked Inconclusive,I-P,New,I,π 78_2016-04_35,I,π 78_2016-04_35,P,π 154_2016-08_96,Bullet,NM,Beretta,I,P,DT,E,1
Org-Grp-155,DT,E,Group 18,17,2,ID---provide basis,Correct-Match,5-5,New,5,,5,,5,,Bullet,M,Non_Ber,5,5,DT,E,1
Org-Grp-155,DT,E,Group 18,18,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,DT,E,1
Org-Grp-155,DT,E,Group 18,19,2,ID---provide basis,Correct-Match,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,DT,E,1
Org-Grp-155,DT,E,Group 18,20,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 75_2016-04_96,Bullet,NM,Beretta,D,K,DT,E,1
Org-Grp-155,DT,E,Group 18,21,2,Inc-C,Non-Matched(gt) marked Inconclusive,7-8,New,7,,7,,8,,Bullet,NM,Non_Ber,7,8,DT,E,1
Org-Grp-155,DT,E,Group 18,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,G-N,New,G,π 78_2016-04_188,G,π 78_2016-04_188,N,π 78_2016-04_35,Bullet,NM,Beretta,G,N,DT,E,1
Org-Grp-155,DT,E,Group 18,23,2,ID---provide basis,Correct-Match,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,DT,E,1
Org-Grp-155,DT,E,Group 18,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,E-L,New,E,π 78_2016-04_35,E,π 78_2016-04_35,L,π 75_2016-04_96,Bullet,NM,Beretta,E,L,DT,E,1
Org-Grp-155,DT,E,Group 18,25,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,DT,E,1
Org-Grp-155,DT,E,Group 18,26,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-J,New,C,π 02_2016-01_94,C,π 02_2016-01_94,J,π 154_2016-08_125,Bullet,NM,Beretta,C,J,DT,E,1
Org-Grp-155,DT,E,Group 18,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-M,New,F,π 165_2016-08_96,F,π 165_2016-08_96,M,π 78_2016-04_35,Bullet,NM,Beretta,F,M,DT,E,1
Org-Grp-155,DT,E,Group 18,28,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,DT,E,1
Org-Grp-155,DT,E,Group 18,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,H-O,New,H,π 02_2016-01_94,H,π 02_2016-01_94,O,π 116_2016-06_125,Bullet,NM,Beretta,H,O,DT,E,1
Org-Grp-155,DT,E,Group 18,30,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,DT,E,1
Org-Grp-291,JT,I,Group 180,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,R-AA,New,R,π 78_2016-04_35,R,π 78_2016-04_35,AA,π 02_2016-01_81,Bullet,NM,Beretta,R,AA,JT,I,2
Org-Grp-291,JT,I,Group 180,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,T-B,New,T,π 78_2016-04_35,T,π 78_2016-04_35,B,π 75_2016-04_96,Bullet,NM,Beretta,T,B,JT,I,2
Org-Grp-291,JT,I,Group 180,18,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,U-C,New,U,π 116_2016-06_179,U,π 116_2016-06_179,C,π 02_2016-01_94,Bullet,NM,Beretta,U,C,JT,I,2
Org-Grp-291,JT,I,Group 180,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,Y-G,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,G,π 78_2016-04_188,Bullet,NM,Beretta,Y,G,JT,I,2
Org-Grp-291,JT,I,Group 180,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,V-D,New,V,π 78_2016-04_35,V,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,NM,Beretta,V,D,JT,I,2
Org-Grp-291,JT,I,Group 180,21,2,ID---provide basis,Correct-Match,Q-Q,New,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Bullet,M,Beretta,Q,Q,JT,I,2
Org-Grp-291,JT,I,Group 180,22,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,3-6,New,3,,3,,6,,Bullet,NM,Non_Ber,3,6,JT,I,2
Org-Grp-291,JT,I,Group 180,23,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,4-7,New,4,,4,,7,,Bullet,NM,Non_Ber,4,7,JT,I,2
Org-Grp-291,JT,I,Group 180,24,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,JT,I,2
Org-Grp-291,JT,I,Group 180,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,W-E,New,W,π 78_2016-04_35,W,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,NM,Beretta,W,E,JT,I,2
Org-Grp-291,JT,I,Group 180,26,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,2-5,New,2,,2,,5,,Bullet,NM,Non_Ber,2,5,JT,I,2
Org-Grp-291,JT,I,Group 180,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,X-F,New,X,π 154_2016-08_35,X,π 154_2016-08_35,F,π 165_2016-08_96,Bullet,NM,Beretta,X,F,JT,I,2
Org-Grp-291,JT,I,Group 180,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,Z-H,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,H,π 154_2016-08_125,Bullet,NM,Beretta,Z,H,JT,I,2
Org-Grp-291,JT,I,Group 180,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,S-A,New,S,π 154_2016-08_35,S,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,NM,Beretta,S,A,JT,I,2
Org-Grp-291,JT,I,Group 180,30,2,ID---provide basis,Correct-Match,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,JT,I,2
Org-Grp-9,SO,A,Group 181,16,2,ID---provide basis,Correct-Match,E-E,New,E,π 78_2016-04_35,E,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,M,Beretta,E,E,SO,A,1
Org-Grp-9,SO,A,Group 181,17,2,Inc-B,Match(gt) marked Inconclusive,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,SO,A,1
Org-Grp-9,SO,A,Group 181,18,2,Inc-B,Match(gt) marked Inconclusive,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,SO,A,1
Org-Grp-9,SO,A,Group 181,19,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-5,New,4,,4,,5,,Bullet,NM,Non_Ber,4,5,SO,A,1
Org-Grp-9,SO,A,Group 181,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-Q,New,J,π 154_2016-08_125,J,π 154_2016-08_125,Q,π 116_2016-06_179,Bullet,NM,Beretta,J,Q,SO,A,1
Org-Grp-9,SO,A,Group 181,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-N,New,G,π 78_2016-04_188,G,π 78_2016-04_188,N,π 78_2016-04_35,Bullet,NM,Beretta,G,N,SO,A,1
Org-Grp-9,SO,A,Group 181,22,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-T,New,M,π 78_2016-04_35,M,π 78_2016-04_35,T,π 78_2016-04_35,Bullet,NM,Beretta,M,T,SO,A,1
Org-Grp-9,SO,A,Group 181,23,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,M,Beretta,D,D,SO,A,1
Org-Grp-9,SO,A,Group 181,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-O,New,H,π 154_2016-08_188,H,π 154_2016-08_188,O,π 116_2016-06_125,Bullet,NM,Beretta,H,O,SO,A,1
Org-Grp-9,SO,A,Group 181,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-P,New,I,π 78_2016-04_35,I,π 78_2016-04_35,P,π 154_2016-08_96,Bullet,NM,Beretta,I,P,SO,A,1
Org-Grp-9,SO,A,Group 181,26,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,SO,A,1
Org-Grp-9,SO,A,Group 181,27,2,ID---provide basis,Correct-Match,F-F,New,F,π 78_2016-04_188,F,π 78_2016-04_188,F,π 165_2016.08_91,Bullet,M,Beretta,F,F,SO,A,1
Org-Grp-9,SO,A,Group 181,28,2,Inc-A and Inc-C,Match(gt) marked Inconclusive,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,SO,A,1
Org-Grp-9,SO,A,Group 181,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-R,New,K,π 75_2016-04_96,K,π 75_2016-04_96,R,π 78_2016-04_35,Bullet,NM,Beretta,K,R,SO,A,1
Org-Grp-9,SO,A,Group 181,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-S,New,L,π 75_2016-04_96,L,π 75_2016-04_96,S,π 154_2016-08_35,Bullet,NM,Beretta,L,S,SO,A,1
Org-Grp-206,KO,E,Group 182,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,6-8,New,6,,6,,8,,Bullet,NM,Non_Ber,6,8,KO,E,1
Org-Grp-206,KO,E,Group 182,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-T,New,L,π 75_2016-04_96,L,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,L,T,KO,E,1
